period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2018-05-01,VT,Vermont,RES,residential,143.52326,million kilowatt hours,2018,5,21.64918475712751,6.5723483485112935,14.116159101802364,121.88780487804875,8.363414634146341,640680,51691
2018-04-01,VT,Vermont,RES,residential,159.31368,million kilowatt hours,2018,4,7.846298819945874,-2.3280216597975767,2.759138580074149,442.20243902439023,0.0,640680,51691
2018-03-01,VT,Vermont,RES,residential,172.35284,million kilowatt hours,2018,3,3.0785529165843064,-6.520131089719712,-1.7207890865677022,599.2256097560976,0.0,640680,51691
2018-02-01,VT,Vermont,RES,residential,182.3247,million kilowatt hours,2018,2,2.3500419408955997,-9.460962208523185,-3.559242879974588,591.6939024390244,0.0,640680,51691
2018-01-01,VT,Vermont,RES,residential,238.61442,million kilowatt hours,2018,1,-3.301471321654181,-14.027965663471782,-8.664718492562981,811.3426829268293,0.0,640680,51691
2017-12-01,VT,Vermont,RES,residential,204.81703,million kilowatt hours,2017,12,-3.247966911992257,-12.21498890408107,-7.710227277842485,734.9440476190476,0.0,639087,50009
2017-11-01,VT,Vermont,RES,residential,159.86491,million kilowatt hours,2017,11,5.693497413716084,-4.4697843479761055,0.6118565328699896,516.9536585365853,0.0,639087,50009
2017-10-01,VT,Vermont,RES,residential,145.09599,million kilowatt hours,2017,10,18.37783936985087,5.438474588887242,11.908156979369055,188.1743902439024,2.313414634146342,639087,50009
2017-09-01,VT,Vermont,RES,residential,152.99199,million kilowatt hours,2017,9,23.047807548026217,10.11479463423534,16.581856179440283,77.55731707317074,35.7609756097561,639087,50009
2017-08-01,VT,Vermont,RES,residential,172.37629,million kilowatt hours,2017,8,24.556925035431032,11.344168884829374,17.95146961820471,42.48170731707317,41.11951219512196,639087,50009
2017-07-01,VT,Vermont,RES,residential,173.303,million kilowatt hours,2017,7,24.849263573928443,13.232986845624058,19.04141631913896,22.60487804878049,54.015853658536585,639087,50009
2017-06-01,VT,Vermont,RES,residential,154.35253,million kilowatt hours,2017,6,23.09561803078634,10.800272930028678,16.94794548040751,70.1107142857143,38.72857142857143,639087,50009
2017-05-01,VT,Vermont,RES,residential,141.54488,million kilowatt hours,2017,5,17.081757188039166,5.8452643369175625,11.45767854511389,206.45714285714288,8.797619047619047,639087,50009
2017-04-01,VT,Vermont,RES,residential,153.31774,million kilowatt hours,2017,4,13.479007575547524,1.6493358811079584,7.564171728327742,308.5914634146341,1.5658536585365854,639087,50009
2017-03-01,VT,Vermont,RES,residential,182.1723,million kilowatt hours,2017,3,0.8079390960920573,-10.375585545331797,-4.779453618616116,693.2024390243902,0.1170731707317072,639087,50009
2017-02-01,VT,Vermont,RES,residential,173.41218,million kilowatt hours,2017,2,1.4710813546076438,-9.240905020343847,-3.885012115875362,596.2139534883721,0.0,639087,50009
2017-01-01,VT,Vermont,RES,residential,210.17516,million kilowatt hours,2017,1,0.3359778744036334,-8.705047560261713,-4.191538718898032,663.9976744186047,0.0,639087,50009
2016-12-01,VT,Vermont,RES,residential,197.37262,million kilowatt hours,2016,12,0.191328758431844,-9.18495151519649,-4.493791096195373,683.9869047619047,0.0,636397,48827
2016-11-01,VT,Vermont,RES,residential,159.08531,million kilowatt hours,2016,11,7.406206120737798,-1.8047006490791573,2.7974266480497434,445.80232558139534,0.0,636397,48827
2016-10-01,VT,Vermont,RES,residential,146.60018,million kilowatt hours,2016,10,13.831767235848591,3.5971024366760718,8.717399327385113,278.35930232558144,0.4546511627906978,636397,48827
2016-09-01,VT,Vermont,RES,residential,163.97002,million kilowatt hours,2016,9,22.671573167543496,8.901376696011821,15.784668133924349,90.4779069767442,24.751162790697677,636397,48827
2016-08-01,VT,Vermont,RES,residential,187.10549,million kilowatt hours,2016,8,26.32809530838132,13.61309331598648,19.97000695878749,13.919767441860465,73.0813953488372,636397,48827
2016-07-01,VT,Vermont,RES,residential,183.78544,million kilowatt hours,2016,7,26.553639704397916,13.39782013124118,19.974803066648622,16.16627906976744,76.17558139534884,636397,48827
2016-06-01,VT,Vermont,RES,residential,152.75508,million kilowatt hours,2016,6,23.747706811362665,10.269590963785156,16.998580278740214,59.88977272727273,31.61590909090909,636397,48827
2016-05-01,VT,Vermont,RES,residential,141.19675,million kilowatt hours,2016,5,19.508059022456965,6.026508316025836,12.763695085967054,178.07386363636363,19.6,636397,48827
2016-04-01,VT,Vermont,RES,residential,151.73051,million kilowatt hours,2016,4,10.554114916634507,-3.380801913458653,3.57860839946655,422.64204545454544,0.0147727272727272,636397,48827
2016-03-01,VT,Vermont,RES,residential,176.08249,million kilowatt hours,2016,3,6.60141719346089,-5.19615805041435,0.7047988549856568,516.9670454545454,0.0,636397,48827
2016-02-01,VT,Vermont,RES,residential,185.39342,million kilowatt hours,2016,2,1.0914951486541358,-10.701500038380406,-4.816012507597336,617.7766666666666,0.0,636397,48827
2016-01-01,VT,Vermont,RES,residential,211.32469,million kilowatt hours,2016,1,-1.3487409714044865,-11.628301261908298,-6.486372968508244,716.6977777777778,0.0,636397,48827
2015-12-01,VT,Vermont,RES,residential,178.49962,million kilowatt hours,2015,12,5.746298938887719,-2.220479718764431,1.7628813038397892,487.3611111111111,0.0,635912,48117
2015-11-01,VT,Vermont,RES,residential,154.50974,million kilowatt hours,2015,11,9.692708284322688,-1.666028621048918,4.012687213501508,400.9288888888889,0.0077777777777778,635912,48117
2015-10-01,VT,Vermont,RES,residential,149.67465,million kilowatt hours,2015,10,13.18081755763363,0.6380945158595414,6.911274650231866,333.59444444444443,0.0188888888888889,635912,48117
2015-09-01,VT,Vermont,RES,residential,163.34878,million kilowatt hours,2015,9,24.303137599705718,10.053461717422636,17.18586101122118,63.1,39.14,635912,48117
2015-08-01,VT,Vermont,RES,residential,183.45932,million kilowatt hours,2015,8,25.94252540831479,13.443588822422909,19.691638940485,14.241111111111111,64.4588888888889,635912,48117
2015-07-01,VT,Vermont,RES,residential,177.58331,million kilowatt hours,2015,7,25.853893659248367,13.083967300462527,19.469462399933423,21.741111111111117,64.23555555555555,635912,48117
2015-06-01,VT,Vermont,RES,residential,145.67851,million kilowatt hours,2015,6,21.519341003026348,9.95790824915825,15.745555278772953,80.58522727272727,15.123863636363636,635912,48117
2015-05-01,VT,Vermont,RES,residential,142.5246,million kilowatt hours,2015,5,23.117714059383207,7.358558936919868,15.200060282319168,106.24111111111112,23.726666666666667,635912,48117
2015-04-01,VT,Vermont,RES,residential,158.08947,million kilowatt hours,2015,4,10.489702822227231,-1.7482511631089217,4.348274257351844,388.3388888888889,0.0,635912,48117
2015-03-01,VT,Vermont,RES,residential,203.71869,million kilowatt hours,2015,3,1.095443116501181,-12.19011842096623,-5.588357454049473,693.8344444444444,0.0,635912,48117
2015-02-01,VT,Vermont,RES,residential,203.64829,million kilowatt hours,2015,2,-7.749527171701084,-22.013656446434226,-14.9483546330213,849.9630434782609,0.0,635912,48117
2015-01-01,VT,Vermont,RES,residential,228.20501,million kilowatt hours,2015,1,-4.367166541680314,-18.00777682388553,-11.234462002944166,836.533695652174,0.0,635912,48117
2014-12-01,VT,Vermont,RES,residential,202.85485,million kilowatt hours,2014,12,1.005843038524726,-6.562271548807144,-2.7890590289247688,607.0815217391304,0.0,633872,46894
2014-11-01,VT,Vermont,RES,residential,169.62347,million kilowatt hours,2014,11,5.396638591338382,-3.4486426011066693,0.9450597281186986,482.5717391304348,0.0,633872,46894
2014-10-01,VT,Vermont,RES,residential,149.42787,million kilowatt hours,2014,10,14.641116099605089,4.861069959219292,9.790376002257538,245.05888888888887,3.895555555555556,633872,46894
2014-09-01,VT,Vermont,RES,residential,156.07884,million kilowatt hours,2014,9,20.973205400474367,7.578238614833442,14.25813310611802,125.09111111111112,18.624444444444443,633872,46894
2014-08-01,VT,Vermont,RES,residential,170.0605,million kilowatt hours,2014,8,24.03280138125977,11.7002125871126,17.80994197706418,34.565555555555555,29.84,633872,46894
2014-07-01,VT,Vermont,RES,residential,180.36631,million kilowatt hours,2014,7,25.84243569125237,13.23914255563458,19.518044256855053,18.43913043478261,62.19347826086957,633872,46894
2014-06-01,VT,Vermont,RES,residential,155.93456,million kilowatt hours,2014,6,23.908931215652405,10.819706121251896,17.34420139753609,46.323404255319154,26.851063829787236,633872,46894
2014-05-01,VT,Vermont,RES,residential,147.77578,million kilowatt hours,2014,5,18.546005785834485,6.113873059970427,12.301854316519478,170.7031914893617,3.1989361702127663,633872,46894
2014-04-01,VT,Vermont,RES,residential,158.56817,million kilowatt hours,2014,4,11.590487031411184,-1.6759373982835313,4.963458327202123,375.3531914893617,0.3223404255319151,633872,46894
2014-03-01,VT,Vermont,RES,residential,199.48324,million kilowatt hours,2014,3,-0.5840123001589169,-14.872651413875374,-7.727641058454006,783.227659574468,0.0,633872,46894
2014-02-01,VT,Vermont,RES,residential,200.74028,million kilowatt hours,2014,2,-2.676719499042887,-14.582310266824727,-8.630479984228879,707.0438775510204,0.0,633872,46894
2014-01-01,VT,Vermont,RES,residential,230.43313,million kilowatt hours,2014,1,-4.206832280797904,-15.49038252206878,-9.846587427620603,821.8365384615385,0.0,633872,46894
2024-12-01,VT,Vermont,COM,commercial,165.42078,million kilowatt hours,2024,12,-0.0303569000829846,-8.789285530365897,-4.4065804744837,656.6027777777778,0.0,648493,71287
2024-11-01,VT,Vermont,COM,commercial,144.29184,million kilowatt hours,2024,11,8.8744138745815,-1.111567573373129,3.876770372826408,407.9152777777778,0.3958333333333333,648493,71287
2024-10-01,VT,Vermont,COM,commercial,156.34965,million kilowatt hours,2024,10,15.72849344204183,2.638335984931607,9.180562809118683,263.63428571428574,0.4042857142857144,648493,71287
2024-09-01,VT,Vermont,COM,commercial,159.83365,million kilowatt hours,2024,9,22.95752318018435,9.415795004758944,16.188101324177033,65.58513513513513,14.448648648648646,648493,71287
2024-08-01,VT,Vermont,COM,commercial,179.7416,million kilowatt hours,2024,8,24.961418241801944,13.724100906313131,19.34275957405754,22.28648648648649,61.394594594594594,648493,71287
2024-07-01,VT,Vermont,COM,commercial,189.4123,million kilowatt hours,2024,7,28.16705067263833,15.92483115373438,22.049971718184903,2.320270270270271,124.13648648648648,648493,71287
2024-06-01,VT,Vermont,COM,commercial,166.66251,million kilowatt hours,2024,6,25.25180827009833,12.655385763424302,18.95359701676132,33.62567567567568,59.16891891891892,648493,71287
2024-05-01,VT,Vermont,COM,commercial,156.42895,million kilowatt hours,2024,5,21.178290202961776,8.885258339518202,15.058917128382848,104.18194444444444,16.418055555555554,648493,71287
2024-04-01,VT,Vermont,COM,commercial,147.15089,million kilowatt hours,2024,4,12.367610229276895,0.2039213358657803,6.280586137113914,343.7083333333333,0.0,648493,71287
2024-03-01,VT,Vermont,COM,commercial,160.12447,million kilowatt hours,2024,3,6.15842229878584,-3.863276133826116,1.1369379922614382,490.54583333333335,0.0,648493,71287
2024-02-01,VT,Vermont,COM,commercial,158.41843,million kilowatt hours,2024,2,2.9954413502021184,-8.664975940793266,-2.83387698190526,576.6,0.0,648493,71287
2024-01-01,VT,Vermont,COM,commercial,168.28792,million kilowatt hours,2024,1,-1.2462132777705637,-8.277054178177648,-4.7647924285466,648.8324324324324,0.0,648493,71287
2023-12-01,VT,Vermont,COM,commercial,158.70069,million kilowatt hours,2023,12,3.5433099222093527,-3.756690625419278,-0.0549201018383893,522.3411764705882,0.0,648708,67918
2023-11-01,VT,Vermont,COM,commercial,150.05234,million kilowatt hours,2023,11,5.276269967531751,-3.750607843137255,0.7604048799596468,500.8220588235295,0.0,648708,67918
2023-10-01,VT,Vermont,COM,commercial,152.72925,million kilowatt hours,2023,10,16.05833814493539,6.175915922375625,11.120847152325169,206.2220588235294,5.088235294117647,648708,67918
2023-09-01,VT,Vermont,COM,commercial,161.54183,million kilowatt hours,2023,9,22.24235343091221,10.703858208258508,16.473105819585356,81.92941176470588,37.49264705882353,648708,67918
2023-08-01,VT,Vermont,COM,commercial,174.74827,million kilowatt hours,2023,8,23.75826323460661,12.648899125389866,18.20775703324808,28.2235294117647,35.23823529411765,648708,67918
2023-07-01,VT,Vermont,COM,commercial,179.41434,million kilowatt hours,2023,7,27.101358335237958,15.763000240301825,21.4286664248242,4.2250000000000005,108.99117647058824,648708,67918
2023-06-01,VT,Vermont,COM,commercial,158.61579,million kilowatt hours,2023,6,22.78735001907416,11.511482200076433,17.13908396239025,61.70882352941176,37.46617647058823,648708,67918
2023-05-01,VT,Vermont,COM,commercial,148.88572,million kilowatt hours,2023,5,19.200345935117905,3.888404767275736,11.546799593621062,198.3515151515152,3.877272727272728,648708,67918
2023-04-01,VT,Vermont,COM,commercial,145.71687,million kilowatt hours,2023,4,13.998861298307077,1.1656227567892763,7.585788521903494,294.080303030303,2.0560606060606066,648708,67918
2023-03-01,VT,Vermont,COM,commercial,162.73967,million kilowatt hours,2023,3,4.2305829311006935,-5.543334188560482,-0.656375628729894,559.278125,0.0,648708,67918
2023-02-01,VT,Vermont,COM,commercial,149.40162,million kilowatt hours,2023,2,0.7746426906426905,-11.921751526251526,-5.570779165279165,622.5484848484848,0.0,648708,67918
2023-01-01,VT,Vermont,COM,commercial,161.04862,million kilowatt hours,2023,1,0.9748910436711696,-6.116389391380122,-2.570749173854476,633.0984848484849,0.0,648708,67918
2022-12-01,VT,Vermont,COM,commercial,159.82455,million kilowatt hours,2022,12,1.8258954906710867,-6.830264279624894,-2.5021843944769038,624.2735294117647,0.0,648142,63777
2022-11-01,VT,Vermont,COM,commercial,145.58046,million kilowatt hours,2022,11,9.469690098261529,-1.353931557768996,4.045282691856583,412.87,1.472857142857143,648142,63777
2022-10-01,VT,Vermont,COM,commercial,149.87414,million kilowatt hours,2022,10,16.196592226790226,2.171613978902077,9.185980214981328,269.7942857142857,0.8714285714285714,648142,63777
2022-09-01,VT,Vermont,COM,commercial,156.04445,million kilowatt hours,2022,9,20.15900008622776,9.188113207417985,14.672019757004614,106.04285714285714,12.638571428571428,648142,63777
2022-08-01,VT,Vermont,COM,commercial,189.90445,million kilowatt hours,2022,8,26.8914897187351,14.375376695194204,20.63016368224709,11.95,91.51714285714286,648142,63777
2022-07-01,VT,Vermont,COM,commercial,176.3711,million kilowatt hours,2022,7,26.892131929340877,13.321113070228554,20.112243342436024,12.706944444444444,76.55833333333334,648142,63777
2022-06-01,VT,Vermont,COM,commercial,157.46257,million kilowatt hours,2022,6,23.14997934784812,10.816634408765635,16.98265234446269,54.140277777777776,24.01944444444445,648142,63777
2022-05-01,VT,Vermont,COM,commercial,153.2107,million kilowatt hours,2022,5,21.9525403740782,7.006237053516252,14.483567327895193,135.13055555555556,27.36388888888889,648142,63777
2022-04-01,VT,Vermont,COM,commercial,144.50843,million kilowatt hours,2022,4,11.37547493614304,-0.2287463717636131,5.571132139332571,366.97222222222223,0.0,648142,63777
2022-03-01,VT,Vermont,COM,commercial,159.96869,million kilowatt hours,2022,3,5.077310283030528,-6.216316277345198,-0.5695029971573353,573.0402777777778,0.0,648142,63777
2022-02-01,VT,Vermont,COM,commercial,153.7155,million kilowatt hours,2022,2,0.4611337222448333,-12.868847295708408,-6.199133852258852,667.6138888888888,0.0,648142,63777
2022-01-01,VT,Vermont,COM,commercial,169.90997,million kilowatt hours,2022,1,-4.604040115119092,-17.825207358558302,-11.209707008374972,898.5388888888889,0.0,648142,63777
2021-12-01,VT,Vermont,COM,commercial,156.71217,million kilowatt hours,2021,12,2.268641096832143,-6.549540380416354,-2.140449641792105,612.8472222222222,0.0,647210,61113
2021-11-01,VT,Vermont,COM,commercial,145.95396,million kilowatt hours,2021,11,6.623688932395829,-3.546458640337951,1.5383893660617798,490.1444444444445,0.0,647210,61113
2021-10-01,VT,Vermont,COM,commercial,150.14798,million kilowatt hours,2021,10,15.896004660240283,6.072110439915731,10.982480511216488,210.55,0.4902777777777777,647210,61113
2021-09-01,VT,Vermont,COM,commercial,157.41053,million kilowatt hours,2021,9,21.52300395932986,9.97343607462142,15.74845401456018,78.7875,11.825,647210,61113
